,trail_id,description,length_elev_type,tags,coords
560,/trail/canada/nova-scotia/maccormacks-beach-trail,"MacCormacks Beach Trail is a 0.7 mile moderately trafficked loop trail located near Eastern Passage, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['0.7 mi', '29 ft', 'Loop']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Fishing', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Beach', 'Views', 'Wildflowers', 'Wildlife', 'Bridge out', 'No shade', 'City walk']","{'latitude': '44.60955', 'longitude': '-63.4928'}"
561,/trail/canada/nova-scotia/benjies-lake,"Benjies Lake is a 1.8 mile lightly trafficked out and back trail located near Cheticamp, Nova Scotia, Canada that features a great forest setting. The trail is good for all skill levels and primarily used for hiking and trail running. Dogs are also able to use this trail but must be kept on leash.","['1.8 mi', '150 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Walking', 'Running', 'Forest', 'Lake']","{'latitude': '46.74736', 'longitude': '-60.82146'}"
562,/trail/canada/nova-scotia/rainbow-haven-beach-loop,"Rainbow Haven Beach Loop is a 1.9 mile moderately trafficked loop trail located near Cow Bay, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for walking, nature trips, and bird watching and is best used from May until October.","['1.9 mi', '78 ft', 'Loop']","['Kid friendly', 'Nature trips', 'Walking', 'Bird watching', 'Beach', 'Views', 'Wildlife']","{'latitude': '44.64784', 'longitude': '-63.42289'}"
563,/trail/canada/nova-scotia/south-granite-ridge-trail-and-musquodoboit-loop,"South Granite Ridge Trail and Musquodoboit Loop is a 24.2 mile loop trail located near Musquodoboit Harbour, Nova Scotia, Canada that features a great forest setting and is rated as moderate. The trail is primarily used for hiking, nature trips, and backpacking.","['24.2 mi', '2,896 ft', 'Loop']","['Backpacking', 'Hiking', 'Nature trips', 'Forest', 'Views']","{'latitude': '44.79155', 'longitude': '-63.14976'}"
564,/trail/canada/nova-scotia/amherst-point-migratory-bird-sanctuary,"Amherst Point Migratory Bird Sanctuary is a 2.9 mile loop trail located near Cumberland, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, and bird watching and is best used from April until October.","['2.9 mi', '177 ft', 'Loop']","['Kid friendly', 'Hiking', 'Walking', 'Bird watching', 'Lake', 'Wildlife']","{'latitude': '45.79714', 'longitude': '-64.2602'}"
565,/trail/canada/nova-scotia/indian-path-common-trail,"Indian Path Common Hiking Trails is a 3.9 mile lightly trafficked out and back trail located near Indian Path, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from May until October. Dogs are also able to use this trail but must be kept on leash.","['3.9 mi', '436 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers']","{'latitude': '44.31273', 'longitude': '-64.32538'}"
566,/trail/canada/nova-scotia/taylors-head-bay-and-powers-pond,"Taylor's Head Bay and Powers Pond is a 1.9 mile moderately trafficked loop trail located near Spry Bay, Nova Scotia, Canada that offers scenic views and is good for all skill levels. The trail offers a number of activity options and is accessible year-round.","['1.9 mi', '98 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Beach', 'Views']","{'latitude': '44.80742', 'longitude': '-62.56195'}"
567,/trail/canada/nova-scotia/clementsport-falls,"Clementsport Falls is a 1.2 mile lightly trafficked out and back trail located near Clementsport, Nova Scotia, Canada and is rated as moderate. The trail is primarily used for hiking, running, and snowshoeing and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['1.2 mi', '282 ft', 'Out & back']","['Dogs on leash', 'Hiking', 'Snowshoeing', 'Running']","{'latitude': '44.66063', 'longitude': '-65.60451'}"
568,/trail/canada/nova-scotia/red-island-trail,"Red Island Trail is a 2.3 mile moderately trafficked out and back trail located near Indian Brook, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and bird watching.","['2.3 mi', '114 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Beach', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Bugs', 'Rocky']","{'latitude': '46.34892', 'longitude': '-60.53565'}"
569,/trail/canada/nova-scotia/fox-lake-crane-lake-and-ash-lake-loop,"Fox Lake, Crane Lake, and Ash Lake Loop is a 5.7 mile moderately trafficked loop trail located near Timberlea, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from April until October.","['5.7 mi', '547 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Muddy', 'Rocky', 'No dogs']","{'latitude': '44.69502', 'longitude': '-63.70491'}"
570,/trail/canada/nova-scotia/half-island-point-trail,"Half Island Point Trail is a 2.6 mile moderately trafficked loop trail located near East Lawrencetown, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for hiking, walking, and bird watching.","['2.6 mi', '114 ft', 'Loop']","['Kid friendly', 'Hiking', 'Walking', 'Bird watching', 'Beach', 'Views', 'Wildlife']","{'latitude': '44.6444', 'longitude': '-63.32622'}"
571,/trail/canada/nova-scotia/cabot-trail,"Cabot Trail  is a 164.7 mile point-to-point trail located near Nyanza, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for road biking and scenic driving.","['164.7 mi', '17,611 ft', 'Point to point']","['Road biking', 'Scenic driving', 'Bike touring', 'Beach', 'Lake', 'Views']","{'latitude': '46.09422', 'longitude': '-60.86641'}"
572,/trail/canada/nova-scotia/belchers-marsh,"Belcher's Marsh is a 2.1 mile moderately trafficked loop trail located near Beechville, Nova Scotia, Canada that offers the chance to see wildlife and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['2.1 mi', '127 ft', 'Loop']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Cross-country skiing', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Views', 'Wildlife', 'City walk']","{'latitude': '44.66807', 'longitude': '-63.67506'}"
573,/trail/canada/nova-scotia/petersfield-provincial-park-trail,"Petersfield Provincial Park Trail is a 0.8 mile loop trail located near Coxheath, Nova Scotia, Canada that features a river. The trail is good for all skill levels and is primarily used for hiking, walking, and nature trips. Dogs are also able to use this trail but must be kept on leash.","['0.8 mi', '26 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'River', 'Views']","{'latitude': '46.14608', 'longitude': '-60.2194'}"
574,/trail/canada/nova-scotia/christie-brook-falls--2,"Christie Brook Falls is a 2 mile moderately trafficked out and back trail located near Valley, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking and is accessible year-round.","['2.0 mi', '269 ft', 'Out & back']","['Hiking', 'Forest', 'River', 'Views', 'Waterfall', 'Wildlife']","{'latitude': '45.37677', 'longitude': '-63.18275'}"
575,/trail/canada/nova-scotia/arisaig-provincial-park,"Arisaig Provincial Park is a 0.8 mile lightly trafficked loop trail located near Antigonish, Nova Scotia, Canada that offers scenic views and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['0.8 mi', '65 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Views']","{'latitude': '45.75486', 'longitude': '-62.16706'}"
576,/trail/canada/nova-scotia/old-annapolis-road-to-little-indian-lake-sandy-lake-and-island-lake,"Old Annapolis Road to Little Indian Lake, Sandy Lake, and Island Lake is a 8.4 mile moderately trafficked loop trail located near Head Of Saint Margarets Bay, Nova Scotia, Canada that offers the chance to see wildlife and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from April until September. Dogs are also able to use this trail.","['8.4 mi', '885 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Dog friendly', 'Forest', 'Lake', 'Views', 'Wildlife', 'Rocky', 'Historic site']","{'latitude': '44.71331', 'longitude': '-63.9006'}"
577,/trail/canada/nova-scotia/millennial-trail-to-reservoir-park,"Millennial Trail to Reservoir Park is a 3.3 mile lightly trafficked out and back trail located near Wolfville, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, and running and is best used from April until November. Dogs are also able to use this trail but must be kept on leash.","['3.3 mi', '337 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Walking', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'City walk']","{'latitude': '45.09101', 'longitude': '-64.35611'}"
578,/trail/canada/nova-scotia/devil-s-hill-falls,"Devil’s Hill Falls is a 1.4 mile lightly trafficked out and back trail located near Albert Bridge, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking and nature trips.","['1.4 mi', '167 ft', 'Out & back']","['Hiking', 'Nature trips', 'Forest', 'Waterfall', 'Wildflowers', 'Wildlife']","{'latitude': '45.97996', 'longitude': '-60.02978'}"
579,/trail/canada/nova-scotia/laurie-and-oakfield-provincial-parks-trails,"Laurie Provincial Park Trail is a 1.2 mile lightly trafficked loop trail located near Oakfield, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['1.2 mi', '88 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Camping', 'Hiking', 'Nature trips', 'Walking', 'Running', 'Lake', 'Partially paved', 'Views', 'Wildlife']","{'latitude': '44.88169', 'longitude': '-63.60217'}"
580,/trail/canada/nova-scotia/pennant-point-trail-via-crystal-crescent-beach,"Pennant Point Trail via Crystal Crescent Beach is a 5.7 mile moderately trafficked out and back trail located near Sambro Creek, Nova Scotia, Canada that features a river and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['5.7 mi', '351 ft', 'Out & back']","['Dogs on leash', 'Camping', 'Hiking', 'Nature trips', 'Snowshoeing', 'Bird watching', 'Running', 'Forest', 'River', 'Wildflowers', 'Wildlife']","{'latitude': '44.46143', 'longitude': '-63.61827'}"
581,/trail/canada/nova-scotia/borden-brook-trail-to-woodland-trail-and-lookoff-loop,"Borden Brook Trail to Woodland Trail and Lookoff Loop is a 6.9 mile moderately trafficked loop trail located near White Water, Nova Scotia, Canada that offers scenic views and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and bird watching and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['6.9 mi', '1,043 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Views']","{'latitude': '45.25688', 'longitude': '-64.35156'}"
582,/trail/canada/nova-scotia/long-lake-wilderness-trail,"Long Lake Wilderness Trail  is a 1.8 mile lightly trafficked loop trail located near Halifax, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, running, and nature trips.","['1.8 mi', '236 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Running', 'Forest', 'Lake', 'River', 'Views', 'Wildlife']","{'latitude': '44.63281', 'longitude': '-63.63762'}"
583,/trail/canada/nova-scotia/mcmaster-mill-historical-park,"McMaster Mill Historical Park Loop is a 1.6 mile lightly trafficked out and back trail located near South Tremont, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail offers a number of activity options. Dogs are also able to use this trail but must be kept on leash.","['1.6 mi', '167 ft', 'Out & back']","['Dogs on leash', 'Fishing', 'Hiking', 'Rock climbing', 'Snowshoeing', 'Bird watching', 'Forest', 'River', 'Waterfall', 'Snow', 'Historic site']","{'latitude': '44.95088', 'longitude': '-64.89313'}"
584,/trail/canada/nova-scotia/sugarloaf-mountain-summit-trail,"Sugarloaf Mountain Summit Trail is a 3 mile lightly trafficked out and back trail located near Cloverville, Nova Scotia, Canada that features a great forest setting and is rated as moderate. The trail is primarily used for hiking, walking, trail running, and nature trips and is best used from May until October.","['3.0 mi', '587 ft', 'Out & back']","['Hiking', 'Nature trips', 'Walking', 'Running', 'Forest', 'Views']","{'latitude': '45.64467', 'longitude': '-61.98999'}"
585,/trail/canada/nova-scotia/lawrencetown-beach,"Lawrencetown Beach is a 1.9 mile lightly trafficked out and back trail located near Lawrencetown, Nova Scotia, Canada that offers scenic views and is good for all skill levels. The trail is primarily used for running, nature trips, and bird watching and is best used from June until October. Dogs are also able to use this trail but must be kept on leash.","['1.9 mi', '59 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Nature trips', 'Bird watching', 'Running', 'Beach', 'Views', 'Scramble']","{'latitude': '44.6442', 'longitude': '-63.34574'}"
586,/trail/canada/nova-scotia/cape-split-loop-trail,"Cape Split Loop is a 9 mile heavily trafficked loop trail located near Scots Bay, Nova Scotia, Canada that features beautiful wild flowers and is rated as difficult. The trail is primarily used for hiking, nature trips, and bird watching. Dogs are also able to use this trail.","['9.0 mi', '1,929 ft', 'Loop']","['Hiking', 'Nature trips', 'Bird watching', 'Dog friendly', 'Forest', 'Views', 'Wildflowers', 'Wildlife', 'Muddy', 'Rocky']","{'latitude': '45.31555', 'longitude': '-64.43149'}"
587,/trail/canada/nova-scotia/grand-pre-dikes,"Grand-Pre Dikes is a 7.9 mile moderately trafficked out and back trail located near Wolfville, Nova Scotia, Canada that features a river and is good for all skill levels. The trail offers a number of activity options and is best used from May until November.","['7.9 mi', '380 ft', 'Out & back']","['Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'River', 'Views']","{'latitude': '45.09372', 'longitude': '-64.36003'}"
588,/trail/canada/nova-scotia/horse-pasture-brook-falls,"Horse Pasture Brook Falls is a 5.6 mile lightly trafficked out and back trail located near Folly Lake, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking and nature trips.","['5.6 mi', '564 ft', 'Out & back']","['Hiking', 'Nature trips', 'River', 'Waterfall', 'Wildflowers', 'Wildlife']","{'latitude': '45.56716', 'longitude': '-63.55258'}"
589,/trail/canada/nova-scotia/shelter-cove-trail,"Shelter Cove Trail is a 4.6 mile lightly trafficked out and back trail located near Tangier, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, running, nature trips, and bird watching. Dogs are also able to use this trail but must be kept on leash.","['4.6 mi', '269 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Bird watching', 'Running', 'Beach', 'Forest', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.79197', 'longitude': '-62.66804'}"
590,/trail/canada/nova-scotia/thomas-cove-trail,"Thomas Cove Trail is a 2.6 mile moderately trafficked loop trail located near Economy, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is best used from April until September.","['2.6 mi', '193 ft', 'Loop']","['Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Views', 'Wildflowers']","{'latitude': '45.36282', 'longitude': '-63.91542'}"
591,/trail/canada/nova-scotia/maple-lake,"Maple Lake is a 2.2 mile moderately trafficked loop trail located near Hubley, Nova Scotia, Canada that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['2.2 mi', '265 ft', 'Loop']","['Dogs on leash', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Lake', 'Views', 'Wildflowers']","{'latitude': '44.68003', 'longitude': '-63.78211'}"
592,/trail/canada/nova-scotia/oat-hill-lake-trail,"Oat Hill Lake Trail  is a 1.1 mile moderately trafficked out and back trail located near Dartmouth, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from May until October. Dogs are also able to use this trail but must be kept on leash.","['1.1 mi', '101 ft', 'Out & back']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Fishing', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Lake', 'Wildflowers', 'Wildlife', 'City walk']","{'latitude': '44.67525', 'longitude': '-63.55241'}"
593,/trail/canada/nova-scotia/chapel-gully-trail--3,"Chapel Gully Trail is a 2.6 mile lightly trafficked loop trail located near Canso, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options.","['2.6 mi', '101 ft', 'Loop']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Wildflowers', 'Wildlife']","{'latitude': '45.33148', 'longitude': '-60.98411'}"
594,/trail/canada/nova-scotia/old-annapolis-road-trail,"Old Annapolis Road Trail is a 1.5 mile lightly trafficked loop trail located near Boutiliers Point, Nova Scotia, Canada that features a lake. The trail is good for all skill levels and offers a number of activity options. Dogs are also able to use this trail.","['1.5 mi', '141 ft', 'Loop']","['Kid friendly', 'Camping', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Running', 'Dog friendly', 'Lake', 'Views', 'Bridge out', 'Over grown']","{'latitude': '44.75233', 'longitude': '-63.93349'}"
595,/trail/canada/nova-scotia/myra-road-falls,"Myra Road Falls is a 2.4 mile lightly trafficked out and back trail located near Porters Lake, Nova Scotia, Canada that features a lake and is rated as moderate. The trail is primarily used for hiking and ohv/off road driving. Dogs are also able to use this trail.","['2.4 mi', '213 ft', 'Out & back']","['Hiking', 'OHV/Off-road driving', 'Dog friendly', 'Forest', 'Lake', 'Views', 'Waterfall', 'Wildlife', 'Off trail']","{'latitude': '44.80837', 'longitude': '-63.38524'}"
596,/trail/canada/nova-scotia/dewolf-park-boardwalk,"DeWolf Park Boardwalk  is a 1.9 mile heavily trafficked out and back trail located near Bedford, Nova Scotia, Canada that offers scenic views and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['1.9 mi', '62 ft', 'Out & back']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Nature trips', 'Paddle sports', 'Walking', 'Paved', 'Views', 'No shade', 'City walk', 'Historic site']","{'latitude': '44.71195', 'longitude': '-63.67101'}"
597,/trail/canada/nova-scotia/gairloch-falls,"Gairloch Falls is a 3.8 mile moderately trafficked out and back trail located near Middle River, Nova Scotia, Canada that features a waterfall and is rated as moderate. The trail is primarily used for hiking.","['3.8 mi', '935 ft', 'Out & back']","['Hiking', 'Forest', 'River', 'Waterfall', 'Wildlife']","{'latitude': '46.13228', 'longitude': '-60.95893'}"
598,/trail/canada/nova-scotia/salmon-river-loop-via-spriggs-brook-trail,"Salmon River Loop via Spriggs Brook Trail is a 10.6 mile lightly trafficked loop trail located near Porters Lake, Nova Scotia, Canada that features a lake and is rated as difficult. The trail offers a number of activity options. Dogs are also able to use this trail.","['10.6 mi', '1,791 ft', 'Loop']","['Backpacking', 'Hiking', 'Nature trips', 'Bird watching', 'Dog friendly', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife', 'Over grown', 'Rocky', 'Scramble']","{'latitude': '44.7954', 'longitude': '-63.37737'}"
599,/trail/canada/nova-scotia/cyril-smith-golden-acres-park,"Cyril Smith Golden Acres Park is a 1.5 mile moderately trafficked out and back trail located near Dartmouth, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, and trail running and is best used from May until October. Dogs are also able to use this trail but must be kept on leash.","['1.5 mi', '118 ft', 'Out & back']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Walking', 'Running', 'Beach', 'Lake']","{'latitude': '44.68592', 'longitude': '-63.57673'}"
600,/trail/canada/nova-scotia/roxbury-trail,"Roxbury Trail is a 11.6 mile out and back trail located near Annapolis, Nova Scotia, Canada that features a lake and is rated as difficult. The trail is primarily used for hiking and trail running and is best used from April until October.","['11.6 mi', '1,263 ft', 'Out & back']","['Hiking', 'Running', 'Forest', 'Lake']","{'latitude': '44.86369', 'longitude': '-65.19497'}"
601,/trail/canada/nova-scotia/gully-lake-wilderness-area-trail,"Gully Lake Wilderness Area Trail is a 10.8 mile lightly trafficked point-to-point trail located near Salt Springs, Nova Scotia, Canada that features a lake and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash.","['10.8 mi', '1,135 ft', 'Point to point']","['Dogs on leash', 'Hiking', 'Nature trips', 'Paddle sports', 'Snowshoeing', 'Bird watching', 'Running', 'Forest', 'Lake', 'River', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '45.55123', 'longitude': '-63.00464'}"
602,/trail/canada/nova-scotia/gullivers-cove-upper-lookoff-trail,"Gullivers Cove (Upper Lookoff Trail) is a 1.9 mile out and back trail located near Gullivers Cove, Nova Scotia, Canada that offers scenic views and is good for all skill levels. The trail is primarily used for hiking, walking, and bird watching.","['1.9 mi', '344 ft', 'Out & back']","['Hiking', 'Walking', 'Bird watching', 'Views']","{'latitude': '44.60728', 'longitude': '-65.92623'}"
603,/trail/canada/nova-scotia/maceachern-lake-trail,"East Bay Hills Trail is a 1.9 mile lightly trafficked loop trail located near East Bay, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, running, and nature trips.","['1.9 mi', '308 ft', 'Loop']","['Hiking', 'Nature trips', 'Running', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '46.00635', 'longitude': '-60.38873'}"
604,/trail/canada/nova-scotia/wolfville-dykelands,"Wolfville Dykelands is a 6.2 mile out and back trail located near Wolfville, Nova Scotia, Canada that offers scenic views and is good for all skill levels. The trail offers a number of activity options.","['6.2 mi', '429 ft', 'Out & back']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Beach', 'Views']","{'latitude': '45.09232', 'longitude': '-64.35621'}"
605,/trail/canada/nova-scotia/hartleys-falls,"Hartley's Falls is a 0.4 mile lightly trafficked out and back trail located near Mulgrave, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for walking, nature trips, birding, and snowshoeing and is accessible year-round.","['0.4 mi', '52 ft', 'Out & back']","['Kid friendly', 'Nature trips', 'Snowshoeing', 'Walking', 'Bird watching', 'Forest', 'River', 'Views', 'Waterfall', 'Wildlife']","{'latitude': '45.58494', 'longitude': '-61.39048'}"
606,/trail/canada/nova-scotia/kentville-ravine-trail,"Kentville Ravine Trail is a 2.2 mile lightly trafficked out and back trail located near Kentville, Nova Scotia, Canada that features a great forest setting and is good for all skill levels. The trail is primarily used for hiking, walking, running, and nature trips.","['2.2 mi', '383 ft', 'Out & back']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Running', 'Forest', 'Views']","{'latitude': '45.06741', 'longitude': '-64.47645'}"
607,/trail/canada/nova-scotia/liberty-lake-full-loop-trail,"Liberty Lake Full Loop Trail is a 45.2 mile lightly trafficked loop trail located near Kejimkujik National Park, Nova Scotia, Canada that features a lake and is rated as difficult. The trail offers a number of activity options and is best used from April until November.","['45.2 mi', '4,278 ft', 'Loop']","['Backpacking', 'Camping', 'Fishing', 'Hiking', 'Nature trips', 'Bird watching', 'Running', 'Forest', 'Lake', 'Partially paved', 'Views', 'Wildlife', 'Bridge out', 'Bugs', 'Muddy', 'Over grown', 'No dogs']","{'latitude': '44.44242', 'longitude': '-65.25368'}"
608,/trail/canada/nova-scotia/seawall-walkway,"Seawall Walkway is a 1.2 mile lightly trafficked out and back trail located near Halifax, Nova Scotia, Canada that features a river. The trail is good for all skill levels and is primarily used for hiking, walking, running, and nature trips. Dogs are also able to use this trail but must be kept on leash.","['1.2 mi', '36 ft', 'Out & back']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Nature trips', 'Walking', 'Running', 'River']","{'latitude': '44.62915', 'longitude': '-63.59715'}"
609,/trail/canada/nova-scotia/nictaux-river-trail-loop--2,"Nictaux River Trail Loop is a 2.6 mile lightly trafficked loop trail located near Nictaux Falls, Nova Scotia, Canada that features a great forest setting and is rated as moderate. The trail offers a number of activity options. Dogs are also able to use this trail.","['2.6 mi', '351 ft', 'Loop']","['Cross-country skiing', 'Fishing', 'Hiking', 'Walking', 'Bird watching', 'Dog friendly', 'Forest', 'Rails trails']","{'latitude': '44.90638', 'longitude': '-65.03187'}"
610,/trail/canada/nova-scotia/trans-canada-trail-tatamagouche-to-denmark,"Trans Canada Trail: Tatamagouche to Denmark is a 26.7 mile moderately trafficked out and back trail located near Tatamagouche, Nova Scotia, Canada that features a great forest setting and is rated as moderate. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['26.7 mi', '780 ft', 'Out & back']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Hiking', 'Mountain biking', 'Nature trips', 'Walking', 'Bird watching', 'Forest', 'Partially paved', 'Rails trails', 'Views']","{'latitude': '45.71021', 'longitude': '-63.2856'}"
611,/trail/canada/nova-scotia/dawson-brook-falls,"Dawson Brook Falls is a 0.7 mile lightly trafficked out and back trail located near Ellershouse, Nova Scotia, Canada that features a waterfall and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and bird watching. Dogs are also able to use this trail.","['0.7 mi', '78 ft', 'Out & back']","['Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Dog friendly', 'Forest', 'Waterfall', 'Wildlife']","{'latitude': '44.92822', 'longitude': '-63.9753'}"
612,/trail/canada/nova-scotia/mcnabs-island,"McNabs Island is a 5.2 mile lightly trafficked loop trail located near Halifax, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash.","['5.2 mi', '344 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Backpacking', 'Camping', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Beach', 'Forest', 'Lake', 'Views', 'Wildflowers', 'Wildlife']","{'latitude': '44.61184', 'longitude': '-63.52736'}"
613,/trail/canada/nova-scotia/mainland-common-loop,"Mainland Common Loop is a 1 mile moderately trafficked loop trail located near Halifax, Nova Scotia, Canada that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is best used from March until November. Dogs are also able to use this trail but must be kept on leash.","['1.0 mi', '91 ft', 'Loop']","['Dogs on leash', 'Kid friendly', 'Hiking', 'Nature trips', 'Walking', 'Bird watching', 'Running', 'Forest', 'Wildflowers', 'City walk']","{'latitude': '44.65566', 'longitude': '-63.66015'}"
614,/trail/canada/nova-scotia/samson-trail,"Samson Trail is a 2.9 mile moderately trafficked out and back trail located near New Glasgow, Nova Scotia, Canada that features a river and is good for all skill levels. The trail is primarily used for walking, trail running, and nature trips and is best used from March until November. Dogs are also able to use this trail but must be kept on leash.","['2.9 mi', '160 ft', 'Out & back']","['Dogs on leash', 'Wheelchair friendly', 'Kid friendly', 'Stroller friendly', 'Nature trips', 'Walking', 'Running', 'Rails trails', 'River', 'Views', 'Wildlife', 'Historic site']","{'latitude': '45.5984', 'longitude': '-62.64424'}"
615,/trail/canada/nova-scotia/acacia-valley-loop,"Acacia Valley Loop is a 2.4 mile lightly trafficked loop trail located near Hillgrove, Nova Scotia, Canada that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and fishing and is best used from March until October.","['2.4 mi', '187 ft', 'Loop']","['Kid friendly', 'Fishing', 'Hiking', 'Nature trips', 'Walking', 'Forest', 'Lake', 'River', 'Views']","{'latitude': '44.54263', 'longitude': '-65.77519'}"
